ChIJKVoFetiYfDURsHN5IC0Pl4E,까페창비,대한민국 서울특별시 마포구 서교동 월드컵로12길 7,37.5554446,126.9114824
ChIJQzzWrIqZfDURt4cHMU7DKjI,뮤즈(MUSE),대한민국 서울특별시 마포구 어울마당로5길 50 카페뮤즈 2층,37.54998459999999,126.9180793
ChIJKwYw3tiYfDURswRPrqbOtIM,카페소담,대한민국 서울특별시 마포구 서교동 474-28번지 2층 201호,37.5564182,126.9135847
ChIJHY3Ih6-ffDURhq7PqET-FJU,카페38,대한민국 서울특별시 동작구 신대방동 364 128번지 1층,37.496243,126.9217804
ChIJz5IU4KaffDUREkQj8Y0pjcE,카페퍼블리코 본점,대한민국 서울특별시 동작구 대방동 395-18,37.49990260000001,126.9258221
ChIJEc9pnGCffDURfW1m4WDwpVg,클라소피,대한민국 KR 서울특별시 동작구 여의대방로22길 94 1층 CLASSOFFEE,37.4978033,126.9251859
ChIJuaFpPFGffDURm5t6l9sCKnI,카페알코브,대한민국 서울특별시 동작구 대방동 391-357,37.5003163,126.9265658
ChIJ_3Y45UqefDURvnUT_oRWUfg,오누이,대한민국 서울특별시 동작구 신대방1동 586-2 혜석 빌딩 지하 1 층,37.4916521,126.9091386
ChIJEaKC66affDURrMrDPAYgR-A,프로스퍼,대한민국 대방동 404-4번지 1층 티타워 동작구 서울특별시 KR,37.4990427,126.9255912
ChIJuWhyyJ2ffDURTc4gQOcDuSg,ST535로스터리카페,대한민국 상도동 535번지 상가 106호 상도두산위브트레지움2차아파트 동작구 서울특별시 KR,37.50441259999999,126.9423642
ChIJC4r2c6-ffDURqHDN2yxHOaU,커피나무,대한민국 서울특별시 동작구 신대방동 여의대방로22나길 1,37.49747079999999,126.9207916
ChIJ3dC8XtGhfDUREp2BJB2440U,공부하기 좋은카페 오늘,대한민국 서울특별시 동작구 상도동 509-2번지 2층,37.4945341,126.9605598
ChIJx4y650KffDUR54qGkFWpG7Q,카페 포레스트,대한민국 서울특별시 동작구 상도3동 국사봉길 13 1층,37.4984413,126.9290625
ChIJbX_cdXSffDURq2JwXGw69hI,카페나무,대한민국 서울특별시 동작구 상도동 상도로 152-1,37.5029928,126.9363355
ChIJywS2DceffDURvASb0qzQdZg,카페 힐,대한민국 서울특별시 동작구 상도2동 17-70,37.5064111,126.9484397
ChIJczlpDy2ffDURuXBz0oxBnK0,카페마노아,대한민국 서울특별시 동작구 대방동 415-29,37.4986879,126.9223472
ChIJ70VxHnWffDURLSaptfSlXKY,카페오월,대한민국 서울특별시 동작구 상도동 355-11번지 1층,37.5014307,126.9342654
ChIJcTD1x3OffDUR0NRPeqAK4MY,카페니토,대한민국 서울특별시 동작구 상도동 상도로15길 105,37.5046319,126.9366482
